cpf_cliente,data_hora_solicitacao,limite_atual,novo_limite_solicitado,status_pedido
34567890123,2026-03-25T21:55:33.402551,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:33.434329,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:33.462255,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:33.486405,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:33.515227,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:33.537746,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:33.553885,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:33.584262,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:33.624713,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:33.652597,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:33.676928,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:33.703669,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:33.735688,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:33.760283,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:33.788744,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:33.811759,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:33.841985,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:33.864307,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:33.887577,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:33.903618,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:33.934442,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:33.950601,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:33.982472,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:34.020096,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:34.041191,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:34.069605,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:34.089263,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:34.124231,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:34.137427,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:34.169098,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:34.201990,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:34.231839,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:34.257176,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:34.268764,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:34.307087,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:34.324523,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:34.361338,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:34.387326,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:34.411973,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:34.441742,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:34.468350,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:34.491303,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:34.520645,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:34.545267,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:34.577820,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:34.601582,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:34.632695,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:34.656674,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:34.684093,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:34.705963,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:34.738703,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:34.758406,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:34.797680,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:34.822737,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:34.851927,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:34.877757,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:34.906697,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:34.935793,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:34.970784,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:34.999963,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:35.030243,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:35.058156,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:35.095371,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:35.128421,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:35.157753,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:35.189440,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:35.213489,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:35.241086,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:35.264419,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:35.290848,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:35.317158,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:35.347276,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:35.376674,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:35.402008,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:35.432000,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:35.454886,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:35.483170,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:35.507941,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:35.539326,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:35.571301,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:35.600991,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:35.630798,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:35.663713,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:35.687151,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:35.721956,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:35.742984,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:35.769305,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:35.798366,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:35.827081,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:35.856374,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:35.885052,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:35.910577,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:35.941291,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:35.969259,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:35.993315,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:36.022856,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:36.053486,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:36.085303,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:36.111206,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:36.143837,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:36.164787,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:36.191040,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:36.214941,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:36.238354,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:36.266927,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:36.295312,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:36.329255,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:36.349040,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:36.369075,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:36.407519,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:36.435423,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:36.465835,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:36.493723,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:36.525926,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:36.537385,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:36.568460,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:36.604224,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:36.632814,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:36.654141,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:36.668662,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:36.700352,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:36.738410,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:36.761232,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:36.786470,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:36.819664,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:36.849780,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:36.880581,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:36.895873,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:36.929837,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:36.968632,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:36.998709,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:37.019644,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:37.053740,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:37.075238,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:37.104347,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:37.141726,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:37.169704,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:37.184685,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:37.223112,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:37.249426,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:37.269405,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:37.308187,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:37.335817,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:37.366072,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:37.387253,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:37.418474,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:37.440255,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:37.474195,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:37.495214,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:37.531408,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:37.553864,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:37.584463,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:37.601375,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:37.632111,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:37.647906,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:37.697866,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:37.720891,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:37.735889,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:37.767582,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:37.804111,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:37.828767,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:37.862209,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:37.884278,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:37.900389,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:37.940324,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:37.964272,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:37.985094,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:38.001020,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:38.044132,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:38.068732,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:38.105650,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:38.133628,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:38.156549,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:38.191672,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:38.218814,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:38.234861,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:38.266280,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:38.282399,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:38.313901,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:38.345090,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:38.370882,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:38.402909,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:38.428048,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:38.452031,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:38.485508,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:38.502984,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:38.537440,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:38.562853,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:38.597373,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:38.621118,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:38.655133,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:38.685034,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:38.703387,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:38.735274,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:38.754555,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:38.795400,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:38.819182,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:38.844833,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:38.882602,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:38.907056,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:38.935976,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:38.968855,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:38.997651,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:39.020471,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:39.052205,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:39.084215,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:39.112185,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:39.147592,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:39.180076,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:39.201371,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:39.238837,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:39.268713,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:39.286168,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:39.319665,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:39.353847,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:39.388545,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:39.420785,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:39.442433,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:39.468562,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:39.506604,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:39.545501,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:39.579770,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:39.616176,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:39.646186,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:39.679197,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:39.706999,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:39.745788,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:39.777706,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:39.802457,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:39.835075,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:39.857926,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:39.897939,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:39.936907,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:39.958008,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:39.994751,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:40.030848,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:40.059995,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:40.091760,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:40.133847,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:40.157760,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:40.197570,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:40.226827,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:40.258312,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:40.288128,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:40.320821,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:40.341203,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:40.386365,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:40.413633,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:40.443998,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:40.476596,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:40.501002,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:40.531452,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:40.557425,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:40.589880,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:40.615889,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:40.651819,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:40.677764,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:40.711592,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:40.737374,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:40.767978,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:40.792022,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:40.826991,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:40.856039,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:40.900793,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:40.921657,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:40.959149,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:40.986872,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:41.001749,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:41.046800,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:41.083327,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:41.102062,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:41.135194,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:41.171741,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:41.205899,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:41.247902,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:41.270230,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:41.305592,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:41.339671,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:41.352671,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:41.390298,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:41.429273,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:41.454511,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:41.487369,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:41.518457,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:41.546431,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:41.573585,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:41.603067,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:41.639799,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:41.669947,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:41.700949,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:41.734429,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:41.764692,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:41.796579,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:41.819582,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:41.850138,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:41.883546,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:41.909555,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:41.929604,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:41.961383,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:41.996086,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:42.022091,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:42.052548,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:42.068606,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:42.103853,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:42.137490,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:42.168464,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:42.186518,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:42.223413,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:42.260333,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:42.285432,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:42.324904,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:42.357320,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:42.381925,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:42.404510,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:42.439186,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:42.466700,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:42.506657,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:42.536149,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:42.571549,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:42.596893,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:42.622805,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:42.655069,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:42.683477,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:42.723728,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:42.749793,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:42.768543,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:42.800456,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:42.842851,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:42.868286,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:42.904136,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:42.917977,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:42.949082,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:42.990559,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:43.020272,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:43.053695,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:43.085962,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:43.121816,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:43.146645,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:43.169770,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:43.209192,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:43.243178,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:43.269106,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:43.302255,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:43.339379,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:43.379657,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:43.406144,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:43.435012,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:43.468230,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:43.487239,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:43.722402,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:43.755903,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:43.784196,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:43.819800,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:43.847301,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:43.880218,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:43.912331,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:43.948310,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:43.970979,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:44.001357,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:44.033067,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:44.060463,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:44.102914,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:44.142439,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:44.178787,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:44.212442,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:44.236602,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:44.272585,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:44.319070,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:44.337651,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:44.374113,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:44.405807,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:44.439758,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:44.454357,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:44.501579,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:44.528276,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:44.565309,8000.00,12000.00,rejeitado
34567890123,2026-03-25T21:55:44.594307,8000.00,12000.00,rejeitado
